date,avg_temp,max_temp,min_temp,mean_wind_speed,max_sus_wind_speed,crime_count
2002-05-24,49.7,68,46.4,16.3,20,1466
2002-05-25,53.6,60.8,44.6,12.8,15.9,1382
2002-05-26,61.2,73.4,44.6,9.7,14,1306
2002-05-27,64.4,71.6,57.2,5.5,12,1302
2002-05-28,60.7,64.4,57.2,4.6,8,1513
2002-05-29,72.4,80.6,60.8,9.7,14,1460
2002-05-30,78.1,86,69.8,10,15,1521
2002-05-31,77.2,84.2,69.8,9.5,15,1572
2002-06-01,83.4,93.2,69.8,11.2,19,1782
2002-06-02,67.4,87.8,59,10.7,15,1439
2002-06-03,61.9,71.6,55.4,11.9,20,1352
2002-06-04,68.2,77,59,6.7,18.1,1320
2002-06-05,58.2,73.4,51.8,10.3,14,1348
2002-06-06,59.5,66.2,53.6,11.1,15,1482
2002-06-07,68.8,82.4,57.2,7,12,1446
2002-06-08,74.8,89.6,66.2,5.9,12,1348
2002-06-09,78.6,86,69.8,6.6,14,1339
2002-06-10,79,87.8,71.6,11,22,1402
2002-06-11,75.5,82.4,68,11.5,16.9,1474
2002-06-12,62.2,78.8,57.2,10.8,15,1526
2002-06-13,57.7,59,57.2,10.8,14,1367
2002-06-14,64,66.2,59,9.8,15,1380
2002-06-15,64.4,77,57.2,11.5,20,1481
2002-06-16,65.4,77,60.8,10.2,16.9,1400
2002-06-17,67.8,73.4,62.6,7.9,12,1411
2002-06-18,65.8,69.8,62.6,6.6,9.9,1439
2002-06-19,71.6,80.6,66.2,8.2,12,1357
2002-06-20,83.5,91.4,71.6,10.7,18.1,1397
2002-06-21,77,89.6,69.8,8.3,15,1468
2002-06-22,77.5,91.4,66.2,6.6,12,1356
2002-06-23,83.8,89.6,77,7.9,12,1436
2002-06-24,82.7,89.6,77,8.2,15,1390
2002-06-25,77.8,86,71.6,8.2,16.9,1465
2002-06-26,79.5,87.8,71.6,10.3,15,1452
2002-06-27,74.9,86,69.8,8.7,12,1437
2002-06-28,72.6,77,66.2,5.4,8.9,1393
2002-06-29,76,82.4,69.8,4.4,9.9,1470
2002-06-30,82.5,91.4,75.2,7.7,9.9,1477
2002-07-01,87.4,93.2,78.8,10.3,15,1635
2002-07-02,88.1,93.2,78.8,11.6,15,1411
2002-07-03,89,93.2,80.6,9.3,15,1320
2002-07-04,82.8,89.6,78.8,7.9,9.9,1466
2002-07-05,74.4,77,71.6,12.8,20,1532
2002-07-06,76.2,80.6,71.6,8.9,13,1467
2002-07-07,79.6,86,71.6,6.8,9.9,1452
2002-07-08,86.5,93.2,77,11,15.9,1493
2002-07-09,77.9,89.6,69.8,11.5,15.9,1440
2002-07-10,73,75.2,69.8,13.3,15.9,1559
2002-07-11,71.3,73.4,68,15.4,18.1,1401
2002-07-12,72.4,77,68,11.9,15.9,1551
2002-07-13,74.3,78.8,69.8,11.1,14,1477
2002-07-14,76.5,82.4,68,7.1,9.9,1407
2002-07-15,79.6,84.2,73.4,5.9,8,1619
2002-07-16,80.5,84.2,77,5.9,8,1535
2002-07-17,84.1,89.6,77,7.4,12,1404
2002-07-18,83.5,87.8,78.8,8.3,9.9,1480
2002-07-19,77.4,78.8,75.2,10.9,15,1558
2002-07-20,80.1,86,73.4,7.4,13,1593
2002-07-21,89.2,96.8,78.8,11.2,15,1424
2002-07-22,84.9,93.2,78.8,9.8,15,1454
2002-07-23,72.5,77,69.8,14.3,20,1460
2002-07-24,71.5,73.4,68,12.3,20,1477
2002-07-25,73.9,78.8,69.8,9.1,12,1413
2002-07-26,80.9,87.8,75.2,7.5,9.9,1472
2002-07-27,79.6,89.6,73.4,12.1,18.1,1491
2002-07-28,84.8,87.8,80.6,12.5,15,1443
2002-07-29,80,84.2,77,11.7,21,1575
2002-07-30,81.7,91.4,73.4,8.8,20,1543
2002-07-31,86.6,93.2,77,9,15,1461
2002-08-01,87,93.2,78.8,12,15.9,1688
2002-08-02,78.3,87.8,73.4,12.9,15,1454
2002-08-03,77.4,80.6,73.4,7.8,9.9,1462
2002-08-04,81.2,84.2,77,7.7,13,1408
2002-08-05,78.7,80.6,75.2,10.6,20,1425
2002-08-06,70.8,75.2,68,17.3,20,1467
2002-08-07,70.2,73.4,68,13.6,19,1396
2002-08-08,73.8,78.8,69.8,8.7,12,1390
2002-08-09,75.7,80.6,69.8,8.9,11.1,1478
2002-08-10,80.8,87.8,69.8,9.3,15,1462
2002-08-11,86.3,93.2,77,9.1,14,1504
2002-08-12,83.8,89.6,73.4,12.6,16.9,1466
2002-08-13,80.5,86,75.2,12,16.9,1424
2002-08-14,73.5,78.8,69.8,9.6,14,1382
2002-08-15,78.1,86,68,10.6,20,1415
2002-08-16,77.6,84.2,73.4,8.7,14,1432
2002-08-17,78.4,87.8,71.6,12.6,16.9,1495
2002-08-18,72.3,84.2,64.4,7.6,12,1378
2002-08-19,69.3,73.4,66.2,8.8,15,1316
2002-08-20,71.3,75.2,64.4,7.5,9.9,1386
2002-08-21,77.9,86,68,12.2,25.1,1353
2002-08-22,73.8,82.4,68,10,16.9,1356
2002-08-23,69.7,75.2,66.2,7.1,11.1,1467
2002-08-24,73.3,77,69.8,7,12,1454
2002-08-25,74.2,77,69.8,5.8,8.9,1325
2002-08-26,75.2,78.8,71.6,9.5,13,1450
2002-08-27,75.6,78.8,71.6,9,14,1429
2002-08-28,73,75.2,69.8,11.5,14,1449
2002-08-29,73.7,77,69.8,11.3,14,1283
2002-08-30,75.9,78.8,71.6,8.9,15,1445
2002-08-31,74.9,77,71.6,7.3,9.9,1371
2002-09-01,77.7,82.4,69.8,7.4,9.9,1551
2002-09-02,76.6,84.2,68,9.8,20,1364
2002-09-03,76.8,80.6,71.6,9.8,14,1439
2002-09-04,75,77,69.8,8.7,9.9,1389
2002-09-05,72.2,78.8,68,9.4,14,1408
2002-09-06,75.5,82.4,68,8.3,12,1559
2002-09-07,77.2,82.4,69.8,7.5,9.9,1446
2002-09-08,79.2,82.4,71.6,4.5,7,1369
2002-09-09,81.5,86,77,6.2,8.9,1352
2002-09-10,81.2,89.6,73.4,8.7,14,1321
2002-09-11,69.5,73.4,64.4,10.5,14,1394
2002-09-12,71.4,77,64.4,6.7,9.9,1313
2002-09-13,72.4,78.8,64.4,7.8,9.9,1477
2002-09-14,76,84.2,66.2,7.8,9.9,1450
2002-09-15,69.9,78.8,66.2,13.4,20,1412
2002-09-16,67.3,73.4,59,8.6,9.9,1385
2002-09-17,70.9,77,62.6,7.8,11.1,1475
2002-09-18,72.7,80.6,66.2,11,15,1386
2002-09-19,78.2,80.6,75.2,11.8,18.1,1435
2002-09-20,72,78.8,69.8,13.6,20,1596
2002-09-21,71,80.6,60.8,9.7,14,1398
2002-09-22,60.9,68,51.8,9.9,14,1376
2002-09-23,62,69.8,51.8,8.7,13,1291
2002-09-24,56.6,68,46.4,7.7,9.9,1333
2002-09-25,63.6,71.6,57.2,8.5,9.9,1391
2002-09-26,65.7,69.8,59,7.6,9.9,1413
2002-09-27,63.3,66.2,60.8,12.8,18.1,1459
2002-09-28,65,71.6,59,7.9,15,1402
2002-09-29,73.1,84.2,64.4,8.8,14,1413
2002-09-30,77.5,84.2,69.8,11.8,15,1391
2002-10-01,77.4,80.6,71.6,11,15,1763
2002-10-02,69.2,78.8,64.4,9.1,15,1469
2002-10-03,62,64.4,60.8,9.9,15.9,1437
2002-10-04,68.2,73.4,62.6,13.4,22,1536
2002-10-05,58.3,64.4,50,7.6,12,1410
2002-10-06,62.5,69.8,55.4,13.2,18.1,1388
2002-10-07,51.7,60.8,44.6,11,18.1,1282
2002-10-08,58,66.2,51.8,10.1,13,1381
2002-10-09,58,62.6,53.6,8.4,13,1455
2002-10-10,61.8,68,57.2,6.4,8.9,1366
2002-10-11,62.8,64.4,59,6.5,9.9,1561
2002-10-12,61.9,69.8,57.2,6.9,16.9,1406
2002-10-13,48.8,57.2,41,11,14,1147
2002-10-14,50.4,57.2,41,8.7,13,1341
2002-10-15,52.3,55.4,44.6,10.6,15,1464
2002-10-16,48.4,51.8,44.6,12.6,15,1321
2002-10-17,44.7,46.4,42.8,8.7,13,1326
2002-10-18,50,60.8,41,10.5,15,1444
2002-10-19,49.4,60.8,42.8,8.9,12,1365
2002-10-20,44.8,50,39.2,6.8,9.9,1340
2002-10-21,50.5,57.2,44.6,10.1,15,1350
2002-10-22,46.9,55.4,41,8.2,12,1261
2002-10-23,45.8,48.2,44.6,13.7,20,1357
2002-10-24,44.7,46.4,42.8,13.2,15,1368
2002-10-25,46.4,48.2,44.6,10.3,14,1390
2002-10-26,48,48.2,46.4,6.9,8.9,1399
2002-10-27,45.4,48.2,44.6,7.8,12,1276
2002-10-28,46.5,50,44.6,11.6,14,1332
2002-10-29,45.2,50,42.8,16,20,1396
2002-10-30,45,48.2,42.8,13.4,20,1351
2002-10-31,46.1,50,42.8,8.1,13,1463
2002-11-01,36.8,42.8,28.4,10.3,15,1551
2002-11-02,39.1,48.2,30.2,9.8,13,1321
2002-11-03,41,46.4,33.8,6.9,9.9,1145
2002-11-04,41.2,44.6,35.6,7.5,9.9,1257
2002-11-05,41.3,42.8,39.2,7.1,11.1,1171
2002-11-06,41.1,42.8,37.4,9.3,13,1235
2002-11-07,47.4,59,39.2,9.2,13,1291
2002-11-08,56.7,62.6,50,14.2,20,1284
2002-11-09,59.8,62.6,55.4,13.8,16.9,1442
2002-11-10,60.2,60.8,57.2,11.7,15.9,1263
2002-11-11,43.8,51.8,39.2,9,14,1286
2002-11-12,42.2,44.6,41,7.8,11.1,1268
2002-11-13,47.5,57.2,39.2,7.5,9.9,1372
2002-11-14,51.8,55.4,44.6,13.2,16.9,1177
2002-11-15,40.7,44.6,39.2,19.7,26,1352
2002-11-16,36.5,37.4,35.6,15.6,20,1319
2002-11-17,36.8,39.2,32,12.2,16.9,1139
2002-11-18,38.7,46.4,33.8,11.7,15,1274
2002-11-19,47.2,53.6,37.4,12,15,1292
2002-11-20,50.5,55.4,46.4,9.5,12,1309
2002-11-21,43.7,50,39.2,15.9,29.9,1154
2002-11-22,38,41,35.6,13.7,20,1341
2002-11-23,41,48.2,33.8,12.2,15.9,1213
2002-11-24,38.6,42.8,32,9.7,15,1090
2002-11-25,30.4,33.8,26.6,9.4,14,1196
2002-11-26,30.7,32,30.2,9,13,1142
2002-11-27,29.4,32,23,9.6,11.1,1219
2002-11-28,28.9,33.8,23,10.4,14,843
2002-11-29,41.5,48.2,33.8,14.2,20,1108
2002-11-30,33.7,44.6,26.6,17,22.9,1098
2002-12-01,25,35.6,19.4,15.7,20,1270
2002-12-02,34.2,37.4,23,14,25.1,1172
2002-12-03,24.8,30.2,21.2,12.5,25.1,1117
2002-12-04,23,24.8,21.2,6.1,8,1168
2002-12-05,22.6,26.6,19.4,10.6,16.9,1156
2002-12-06,22.8,32,15.8,13.8,20,1282
2002-12-07,36.6,42.8,30.2,14.5,21,1207
2002-12-08,29.8,39.2,26.6,13.2,16.9,1065
2002-12-09,27.5,33.8,23,10.3,14,1257
2002-12-10,37.6,46.4,28.4,10.1,15,1305
2002-12-11,39.3,44.6,32,8.4,12,1278
2002-12-12,37.5,41,33.8,10.2,14,1344
2002-12-13,37.3,39.2,35.6,9.4,14,1458
2002-12-14,36.2,39.2,33.8,12.4,15,1253
2002-12-15,38.8,42.8,33.8,12.5,16.9,1245
2002-12-16,33.8,37.4,32,18.6,25.1,1245
2002-12-17,33.6,35.6,32,18.9,21,1282
2002-12-18,46,51.8,33.8,17.4,22,1184
2002-12-19,45.9,53.6,42.8,13,20,1320
2002-12-20,36.6,42.8,33.8,17.5,20,1364
2002-12-21,34.5,37.4,30.2,16.4,25.1,1282
2002-12-22,32,35.6,28.4,18.2,26,1149
2002-12-23,31.8,35.6,28.4,16,22,1148
2002-12-24,31.4,33.8,26.6,11.6,20,1058
2002-12-25,30.4,32,28.4,14.5,25.1,803
2002-12-26,27.6,32,24.8,12.6,15,950
2002-12-27,27.8,35.6,23,11.4,15,1076
2002-12-28,32.8,35.6,30.2,10.3,15,1164
2002-12-29,35.3,39.2,32,10.3,15,1094
2002-12-30,48.6,59,35.6,15.3,20,1281
2002-12-31,39.8,55.4,33.8,9.6,20,1195
2003-01-01,33.4,35.6,32,19.5,25.1,2026
2003-01-02,30.5,32,30.2,14.4,25.1,1170
2003-01-03,32.1,35.6,21.2,9.8,15,1298
2003-01-04,31.5,35.6,24.8,9.3,14,1197
2003-01-05,33.5,35.6,30.2,6.7,9.9,1149
2003-01-06,34.1,35.6,32,12.1,21,1261
2003-01-07,36.3,44.6,30.2,18.8,25.1,1202
2003-01-08,49,57.2,41,16.3,20,1318
2003-01-09,42.6,51.8,39.2,14,16.9,1317
2003-01-10,26.7,37.4,21.2,16.8,20,1232
2003-01-11,17.8,23,12.2,17.1,25.1,1103
2003-01-12,22.9,33.8,15.8,12.5,19,1055
2003-01-13,25.6,32,21.2,13,20,1180
2003-01-14,19.9,24.8,15.8,12.8,18.1,1153
2003-01-15,16.6,24.8,8.6,13.3,20,1214
2003-01-16,24.1,28.4,19.4,10.2,15,1212
2003-01-17,22.1,26.6,15.8,12.5,18.1,1260
2003-01-18,18.2,23,10.4,12.5,20,1100
2003-01-19,17.8,26.6,6.8,13.9,18.1,979
2003-01-20,21.6,30.2,15.8,10.5,15,1118
2003-01-21,17.6,21.2,12.2,10.1,13,1124
2003-01-22,14.6,17.6,10.4,11.2,15.9,1125
2003-01-23,9.2,15.8,1.4,13.6,20,1028
2003-01-24,13.2,17.6,6.8,13,15,1171
2003-01-25,24.9,35.6,15.8,13.2,22,1120
2003-01-26,17.2,33.8,10.4,14,20,877
2003-01-27,14,17.6,8.6,11.6,19,1104
2003-01-28,26.2,32,17.6,10.3,22.9,1122
2003-01-29,28.7,30.2,26.6,12,15.9,1115
2003-01-30,27.8,30.2,26.6,9.1,16.9,1195
2003-01-31,34.8,37.4,30.2,11.3,15,1187
2003-02-01,34.8,37.4,33.8,7.8,12,1411
2003-02-02,35.3,35.6,33.8,8.1,11.1,1154
2003-02-03,36.7,44.6,35.6,8.8,14,1199
2003-02-04,28,41,19.4,15.2,20,1109
2003-02-05,18.3,26.6,12.2,11.4,16.9,1136
2003-02-06,30.4,35.6,26.6,10.8,16.9,1206
2003-02-07,18.8,26.6,12.2,12,16.9,1160
2003-02-08,22.2,32,14,14.9,21,1027
2003-02-09,21.3,32,10.4,11.7,20,1021
2003-02-10,26.1,30.2,19.4,11.6,15,1220
2003-02-11,19.5,33.8,10.4,14.2,20,1084
2003-02-12,18.6,33.8,8.6,16.7,22.9,992
2003-02-13,25.5,33.8,17.6,11.9,15,1177
2003-02-14,32.1,33.8,26.6,9.9,15,1256
2003-02-15,27.4,33.8,24.8,23.9,28.9,1072
2003-02-16,23,24.8,21.2,22,25.1,1083
2003-02-17,26.6,28.4,24.8,12.9,22,1070
2003-02-18,31.5,37.4,26.6,11.7,18.1,1210
2003-02-19,34.2,42.8,28.4,10.5,16.9,1236
2003-02-20,42.1,50,32,13.6,16.9,1249
2003-02-21,39.3,44.6,33.8,7.2,9.9,1335
2003-02-22,34.4,39.2,30.2,21.2,35,1121
2003-02-23,24.7,30.2,17.6,17.9,35,1091
2003-02-24,21.8,24.8,17.6,12.8,20,1131
2003-02-25,15.1,19.4,6.8,9.9,20,1053
2003-02-26,23.1,28.4,17.6,8.6,14,1223
2003-02-27,26.6,30.2,21.2,9,12,1205
2003-02-28,31.4,37.4,26.6,6.9,8.9,1278
2003-03-01,34.9,39.2,32,7.8,9.9,1461
2003-03-02,27.2,35.6,19.4,16.5,25.1,1057
2003-03-03,20.2,26.6,14,12.1,15,1238
2003-03-04,32.5,33.8,28.4,9.1,14,1145
2003-03-05,26.3,30.2,24.8,17.3,25.1,1004
2003-03-06,26.4,32,21.2,9.7,15,1119
2003-03-07,32.2,39.2,24.8,9.9,15,1351
2003-03-08,35.4,46.4,26.6,10.9,25.1,1150
2003-03-09,15.3,23,10.4,13.7,16.9,965
2003-03-10,15.7,24.8,8.6,13.2,25.1,1201
2003-03-11,32.8,46.4,19.4,12.5,20,1319
2003-03-12,40.6,44.6,35.6,11.3,15,1335
2003-03-13,33.9,35.6,32,17.7,27,1312
2003-03-14,41.7,55.4,32,12,14,1455
2003-03-15,47.2,55.4,37.4,9.5,13,1341
2003-03-16,57.8,68,48.2,10.8,15,1255
2003-03-17,57.4,62.6,48.2,7.1,12,1324
2003-03-18,44.6,51.8,41,17.9,23.9,1252
2003-03-19,40.4,44.6,37.4,18.3,22,1283
2003-03-20,50.3,55.4,42.8,6.7,9.9,1195
2003-03-21,47.2,53.6,42.8,13.1,19,1261
2003-03-22,43.8,48.2,41,9.4,16.9,1210
2003-03-23,49.6,53.6,41,7.2,9.9,1285
2003-03-24,62.9,75.2,46.4,13.1,22.9,1201
2003-03-25,52.2,68,44.6,8,20,1362
2003-03-26,48.1,57.2,44.6,8.5,14,1330
2003-03-27,48.6,59,41,9.4,16.9,1405
2003-03-28,54.7,64.4,42.8,14,20,1171
2003-03-29,38.4,41,35.6,13,18.1,1177
2003-03-30,37.1,42.8,26.6,10.1,15,1180
2003-03-31,43.3,50,35.6,9.8,15.9,1306
2003-04-01,60.5,78.8,48.2,12.5,20,1611
2003-04-02,46.7,55.4,42.8,11.7,20,1356
2003-04-03,43.5,48.2,41,12,20,1290
2003-04-04,42.1,44.6,41,9.9,15.9,1248
2003-04-05,,,,,,1113
2003-04-06,,,,,,1146
2003-04-07,,,,,,1162
2003-04-08,,,,,,1273
2003-04-09,,,,,,1368
2003-04-10,,,,,,1454
2003-04-11,,,,,,1336
2003-04-12,,,,,,1384
2003-04-13,,,,,,1274
2003-04-14,,,,,,1350
2003-04-15,,,,,,1441
2003-04-16,,,,,,1367
2003-04-17,,,,,,1203
2003-04-18,,,,,,1343
2003-04-19,,,,,,1363
2003-04-20,,,,,,1237
2003-04-21,,,,,,1273
2003-04-22,,,,,,1314
2003-04-23,,,,,,1376
2003-04-24,,,,,,1349
2003-04-25,,,,,,1435
2003-04-26,,,,,,1329
2003-04-27,,,,,,1280
2003-04-28,,,,,,1446
2003-04-29,,,,,,1363
2003-04-30,,,,,,1305
2003-05-01,,,,,,1350
2003-05-02,,,,,,1360
2003-05-03,,,,,,1180
2003-05-04,,,,,,1108
2003-05-05,,,,,,1416
2003-05-06,,,,,,1388
2003-05-07,,,,,,1432
2003-05-08,,,,,,1292
2003-05-09,,,,,,1389
2003-05-10,,,,,,1340
2003-05-11,,,,,,1112
2003-05-12,,,,,,1352
2003-05-13,,,,,,1350
2003-05-14,,,,,,1291
2003-05-15,,,,,,1435
2003-05-16,,,,,,1507
2003-05-17,,,,,,1345
2003-05-18,,,,,,1217
2003-05-19,,,,,,1389
2003-05-20,,,,,,1392
2003-05-21,,,,,,1337
2003-05-22,,,,,,1340
2003-05-23,,,,,,1386
2003-05-24,,,,,,1346
2003-05-25,,,,,,1284
2003-05-26,,,,,,1172
2003-05-27,,,,,,1393
2003-05-28,,,,,,1279
2003-05-29,,,,,,1303
2003-05-30,,,,,,1423
2003-05-31,,,,,,1282
2003-06-01,,,,,,1489
2003-06-02,,,,,,1384
2003-06-03,,,,,,1374
2003-06-04,,,,,,1343
2003-06-05,,,,,,1267
2003-06-06,,,,,,1414
2003-06-07,,,,,,1385
2003-06-08,,,,,,1297
2003-06-09,,,,,,1368
2003-06-10,,,,,,1499
2003-06-11,,,,,,1300
2003-06-12,,,,,,1357
2003-06-13,,,,,,1364
2003-06-14,,,,,,1347
2003-06-15,,,,,,1335
2003-06-16,,,,,,1333
2003-06-17,,,,,,1348
2003-06-18,,,,,,1399
2003-06-19,,,,,,1333
2003-06-20,,,,,,1452
2003-06-21,,,,,,1289
2003-06-22,,,,,,1258
2003-06-23,,,,,,1364
2003-06-24,,,,,,1355
2003-06-25,,,,,,1368
2003-06-26,,,,,,1328
2003-06-27,,,,,,1362
2003-06-28,,,,,,1396
2003-06-29,,,,,,1370
2003-06-30,,,,,,1337
2003-07-01,,,,,,1567
2003-07-02,,,,,,1336
2003-07-03,,,,,,1331
2003-07-04,,,,,,1301
2003-07-05,,,,,,1372
2003-07-06,,,,,,1277
2003-07-07,,,,,,1410
2003-07-08,,,,,,1290
2003-07-09,,,,,,1309
2003-07-10,,,,,,1342
2003-07-11,,,,,,1482
2003-07-12,,,,,,1419
2003-07-13,,,,,,1427
2003-07-14,,,,,,1440
2003-07-15,,,,,,1470
2003-07-16,,,,,,1425
2003-07-17,,,,,,1361
2003-07-18,,,,,,1429
2003-07-19,,,,,,1557
2003-07-20,,,,,,1370
2003-07-21,,,,,,1386
2003-07-22,,,,,,1344
2003-07-23,,,,,,1379
2003-07-24,,,,,,1378
2003-07-25,,,,,,1437
2003-07-26,,,,,,1480
2003-07-27,,,,,,1339
2003-07-28,,,,,,1480
2003-07-29,,,,,,1442
2003-07-30,,,,,,1430
2003-07-31,,,,,,1405
2003-08-01,,,,,,1613
2003-08-02,,,,,,1365
2003-08-03,,,,,,1307
2003-08-04,,,,,,1363
2003-08-05,,,,,,1520
2003-08-06,,,,,,1463
2003-08-07,,,,,,1427
2003-08-08,,,,,,1499
2003-08-09,,,,,,1294
2003-08-10,,,,,,1408
2003-08-11,,,,,,1359
2003-08-12,,,,,,1387
2003-08-13,,,,,,1475
2003-08-14,,,,,,1445
2003-08-15,,,,,,1507
2003-08-16,,,,,,1492
2003-08-17,,,,,,1361
2003-08-18,,,,,,1417
2003-08-19,,,,,,1437
2003-08-20,,,,,,1475
2003-08-21,,,,,,1683
2003-08-22,,,,,,1398
2003-08-23,,,,,,1389
2003-08-24,,,,,,1368
2003-08-25,,,,,,1477
2003-08-26,,,,,,1390
2003-08-27,,,,,,1425
2003-08-28,,,,,,1334
2003-08-29,,,,,,1600
2003-08-30,,,,,,1400
2003-08-31,,,,,,1190
2003-09-01,,,,,,1332
2003-09-02,,,,,,1406
2003-09-03,,,,,,1336
2003-09-04,,,,,,1346
2003-09-05,,,,,,1373
2003-09-06,,,,,,1589
2003-09-07,,,,,,1440
2003-09-08,,,,,,1326
2003-09-09,,,,,,1457
2003-09-10,,,,,,1424
2003-09-11,,,,,,1457
2003-09-12,,,,,,1530
2003-09-13,,,,,,1465
2003-09-14,,,,,,1350
2003-09-15,,,,,,1460
2003-09-16,,,,,,1405
2003-09-17,,,,,,1327
2003-09-18,,,,,,1386
2003-09-19,,,,,,1453
2003-09-20,,,,,,1348
2003-09-21,,,,,,1374
2003-09-22,,,,,,1292
2003-09-23,,,,,,1622
2003-09-24,,,,,,1396
2003-09-25,,,,,,1327
2003-09-26,,,,,,1257
2003-09-27,,,,,,1188
2003-09-28,,,,,,1287
2003-09-29,,,,,,1247
2003-09-30,,,,,,1223
2003-10-01,,,,,,1547
2003-10-02,,,,,,1368
2003-10-03,,,,,,1346
2003-10-04,,,,,,1436
2003-10-05,,,,,,1224
2003-10-06,,,,,,1419
2003-10-07,,,,,,1380
2003-10-08,,,,,,1531
2003-10-09,,,,,,1518
2003-10-10,,,,,,1435
2003-10-11,,,,,,1390
2003-10-12,,,,,,1262
2003-10-13,,,,,,1330
2003-10-14,,,,,,1268
2003-10-15,,,,,,1323
2003-10-16,,,,,,1701
2003-10-17,,,,,,1751
2003-10-18,,,,,,1323
2003-10-19,,,,,,1247
2003-10-20,,,,,,1441
2003-10-21,,,,,,1388
2003-10-22,,,,,,1374
2003-10-23,,,,,,1368
2003-10-24,,,,,,1465
2003-10-25,,,,,,1378
2003-10-26,,,,,,1266
2003-10-27,,,,,,1301
2003-10-28,,,,,,1333
2003-10-29,,,,,,1352
2003-10-30,,,,,,1338
2003-10-31,,,,,,1524
2003-11-01,,,,,,1655
2003-11-02,,,,,,1145
2003-11-03,,,,,,1346
2003-11-04,,,,,,1365
2003-11-05,,,,,,1343
2003-11-06,,,,,,1308
2003-11-07,,,,,,1262
2003-11-08,,,,,,1218
2003-11-09,,,,,,1076
2003-11-10,,,,,,1289
2003-11-11,,,,,,1371
2003-11-12,,,,,,1275
2003-11-13,,,,,,1192
2003-11-14,,,,,,1370
2003-11-15,,,,,,1279
2003-11-16,,,,,,1084
2003-11-17,,,,,,1226
2003-11-18,,,,,,1201
2003-11-19,,,,,,1357
2003-11-20,,,,,,1470
2003-11-21,,,,,,1409
2003-11-22,,,,,,1343
2003-11-23,,,,,,1146
2003-11-24,,,,,,1188
2003-11-25,,,,,,1173
2003-11-26,,,,,,1286
2003-11-27,,,,,,1009
2003-11-28,,,,,,1102
2003-11-29,,,,,,1172
2003-11-30,,,,,,1395
2003-12-01,,,,,,1416
2003-12-02,,,,,,1210
2003-12-03,,,,,,1304
2003-12-04,,,,,,1119
2003-12-05,,,,,,1368
2003-12-06,,,,,,1244
2003-12-07,,,,,,1186
2003-12-08,,,,,,1185
2003-12-09,,,,,,1207
2003-12-10,,,,,,1223
2003-12-11,,,,,,1083
2003-12-12,,,,,,1155
2003-12-13,,,,,,1123
2003-12-14,,,,,,1076
2003-12-15,,,,,,1226
2003-12-16,,,,,,1143
2003-12-17,,,,,,1083
2003-12-18,,,,,,1129
2003-12-19,,,,,,1199
2003-12-20,,,,,,1206
2003-12-21,,,,,,1117
2003-12-22,,,,,,1150
2003-12-23,,,,,,1134
2003-12-24,,,,,,963
2003-12-25,,,,,,729
2003-12-26,,,,,,1025
2003-12-27,,,,,,1179
2003-12-28,,,,,,1169
2003-12-29,,,,,,1175
2003-12-30,,,,,,1160
2003-12-31,,,,,,1104
2004-01-01,,,,,,1890
2004-01-02,,,,,,1317
2004-01-03,,,,,,1183
2004-01-04,,,,,,880
2004-01-05,,,,,,941
2004-01-06,,,,,,921
2004-01-07,,,,,,1023
2004-01-08,,,,,,1142
2004-01-09,,,,,,1229
2004-01-10,,,,,,1182
2004-01-11,,,,,,1029
2004-01-12,,,,,,1193
2004-01-13,,,,,,1154
2004-01-14,,,,,,1213
2004-01-15,,,,,,1265
2004-01-16,,,,,,1258
2004-01-17,,,,,,1223
2004-01-18,,,,,,1006
2004-01-19,,,,,,1057
2004-01-20,,,,,,1199
2004-01-21,,,,,,1146
2004-01-22,,,,,,1077
2004-01-23,,,,,,1245
2004-01-24,,,,,,1135
2004-01-25,,,,,,1022
2004-01-26,,,,,,1055
2004-01-27,,,,,,1055
2004-01-28,,,,,,1121
2004-01-29,,,,,,980
2004-01-30,,,,,,939
2004-01-31,,,,,,1025
2004-02-01,,,,,,1185
2004-02-02,,,,,,1159
2004-02-03,,,,,,1027
2004-02-04,,,,,,1144
2004-02-05,,,,,,1157
2004-02-06,,,,,,1266
2004-02-07,,,,,,1122
2004-02-08,,,,,,981
2004-02-09,,,,,,1157
2004-02-10,,,,,,1139
2004-02-11,,,,,,1199
2004-02-12,,,,,,1048
2004-02-13,,,,,,1223
2004-02-14,,,,,,1154
2004-02-15,,,,,,1059
2004-02-16,,,,,,988
2004-02-17,,,,,,1187
2004-02-18,,,,,,1224
2004-02-19,,,,,,1314
2004-02-20,,,,,,1291
2004-02-21,,,,,,1124
2004-02-22,,,,,,1157
2004-02-23,,,,,,1228
2004-02-24,,,,,,1252
2004-02-25,,,,,,1243
2004-02-26,,,,,,1263
2004-02-27,,,,,,1265
2004-02-28,,,,,,1245
2004-02-29,,,,,,1265
2004-03-01,,,,,,1432
2004-03-02,,,,,,1329
2004-03-03,,,,,,1287
2004-03-04,,,,,,1196
2004-03-05,,,,,,1370
2004-03-06,,,,,,1295
2004-03-07,,,,,,1155
2004-03-08,,,,,,1231
2004-03-09,,,,,,1266
2004-03-10,,,,,,1337
2004-03-11,,,,,,1263
2004-03-12,,,,,,1325
2004-03-13,,,,,,1249
2004-03-14,,,,,,1104
2004-03-15,,,,,,1245
2004-03-16,,,,,,1155
2004-03-17,,,,,,1318
2004-03-18,,,,,,1264
2004-03-19,,,,,,1411
2004-03-20,,,,,,1288
