avg_temp,max_temp,min_temp,mean_wind_speed,max_sus_wind_speed
38.03333333333333,43.46666666666667,30.833333333333332,11.5,23.366666666666667
28.066666666666666,35.733333333333334,25.7,19.46666666666667,26.433333333333337
27.0,28.266666666666666,25.333333333333332,10.966666666666667,19.933333333333334
31.5,36.233333333333334,26.433333333333334,11.333333333333334,20.566666666666666
18.066666666666666,32.6,10.5,15.766666666666667,26.666666666666668
14.033333333333333,22.833333333333332,9.133333333333333,9.6,18.966666666666665
20.133333333333333,28.46666666666667,8.166666666666668,15.333333333333332,32.03333333333333
6.2,18.066666666666666,0.1333333333333333,10.133333333333333,22.033333333333335
10.6,13.833333333333334,5.366666666666667,7.6,13.6
17.3,20.633333333333333,12.266666666666667,8.066666666666666,14.366666666666667
8.299999999999999,15.233333333333334,4.633333333333333,14.766666666666667,24.033333333333335
-0.09999999999999998,6.566666666666666,-5.266666666666667,13.0,19.366666666666667
5.5,16.633333333333333,-1.4333333333333336,10.299999999999999,19.666666666666668
21.450000000000003,26.6,9.2,9.850000000000001,27.0
23.0,29.333333333333332,14.766666666666667,8.666666666666666,18.966666666666665
7.3,19.5,-0.4,10.033333333333333,18.0
12.933333333333334,29.133333333333333,4.033333333333333,13.700000000000001,24.6
23.566666666666666,30.53333333333333,14.899999999999999,9.733333333333333,17.033333333333335
18.433333333333334,23.3,15.000000000000002,18.666666666666664,28.03333333333333
11.666666666666666,18.433333333333334,5.433333333333334,8.1,12.633333333333333
11.6,21.2,4.833333333333334,7.7666666666666675,14.3
21.299999999999997,26.966666666666665,13.833333333333332,5.966666666666667,13.666666666666668
22.433333333333334,27.4,17.366666666666667,9.5,13.666666666666668
29.46666666666667,35.733333333333334,22.533333333333335,12.5,23.299999999999997
26.533333333333335,35.333333333333336,20.4,11.233333333333333,16.7
15.333333333333334,23.46666666666667,9.833333333333334,9.933333333333334,14.066666666666666
14.6,25.966666666666665,7.333333333333333,12.533333333333333,24.733333333333334
33.833333333333336,47.4,18.96666666666667,11.5,19.700000000000003
37.56666666666667,43.63333333333333,30.566666666666666,7.533333333333333,14.633333333333333
39.6,48.53333333333333,33.43333333333334,7.4,12.633333333333333
42.8,53.166666666666664,36.03333333333333,7.466666666666667,17.033333333333335
41.6,50.36666666666667,37.300000000000004,10.333333333333334,17.0
37.43333333333334,45.833333333333336,31.7,4.3999999999999995,12.0
43.56666666666667,55.4,36.4,5.733333333333333,10.266666666666666
47.266666666666666,57.5,38.9,8.466666666666667,18.033333333333335
44.46666666666667,61.1,35.16666666666667,7.066666666666666,21.333333333333332
60.36666666666667,72.1,45.833333333333336,12.466666666666667,21.4
42.349999999999994,70.05000000000001,34.45,12.65,24.95
36.9,43.0,32.46666666666667,5.966666666666667,9.966666666666667
38.6,42.8,36.266666666666666,6.433333333333333,13.333333333333332
42.2,48.96666666666666,37.0,8.2,15.033333333333333
40.666666666666664,47.766666666666666,34.8,14.3,27.633333333333333
32.63333333333333,38.300000000000004,30.033333333333335,14.266666666666666,22.266666666666666
29.966666666666665,33.233333333333334,28.3,15.133333333333333,21.400000000000002
30.866666666666667,36.03333333333334,27.666666666666668,13.433333333333332,19.366666666666667
39.43333333333333,42.166666666666664,33.96666666666667,13.3,21.666666666666664
37.833333333333336,41.7,35.36666666666667,8.633333333333333,18.3
28.53333333333333,37.4,24.53333333333333,20.6,27.4
26.4,29.466666666666665,24.566666666666666,12.533333333333333,22.366666666666667
34.166666666666664,47.33333333333333,26.733333333333334,15.166666666666668,27.366666666666667
47.5,59.96666666666666,35.0,9.7,21.933333333333334
44.16666666666667,56.43333333333333,37.2,11.033333333333333,17.666666666666668
47.03333333333333,58.33333333333333,39.43333333333333,7.966666666666667,20.333333333333332
58.53333333333333,69.06666666666666,47.766666666666666,13.366666666666667,22.666666666666664
48.833333333333336,59.0,36.166666666666664,11.766666666666666,23.066666666666666
41.43333333333333,58.333333333333336,32.733333333333334,11.1,21.299999999999997
54.36666666666667,65.63333333333333,40.03333333333333,11.366666666666667,19.633333333333333
45.800000000000004,61.16666666666667,38.833333333333336,7.8999999999999995,16.366666666666667
39.13333333333333,47.26666666666667,37.36666666666667,15.5,21.666666666666664
41.766666666666666,44.9,37.93333333333333,10.466666666666667,19.333333333333332
49.86666666666667,71.13333333333333,38.766666666666666,10.166666666666668,21.3
54.5,72.33333333333333,41.833333333333336,17.3,25.633333333333333
49.266666666666666,61.9,40.699999999999996,8.733333333333334,17.666666666666664
56.56666666666666,68.03333333333333,46.3,10.466666666666667,17.666666666666668
61.266666666666666,67.0,53.300000000000004,13.033333333333333,23.03333333333333
54.4,64.03333333333333,48.56666666666667,6.233333333333334,13.3
46.6,52.86666666666667,42.833333333333336,7.933333333333333,16.3
45.766666666666666,52.56666666666666,41.96666666666667,7.299999999999999,13.266666666666666
56.733333333333334,71.00000000000001,46.16666666666667,6.866666666666666,13.0
55.699999999999996,67.93333333333334,43.699999999999996,12.2,26.433333333333337
49.0,57.06666666666667,43.6,8.833333333333332,17.0
48.766666666666666,54.03333333333333,46.03333333333333,12.899999999999999,22.1
46.13333333333333,54.43333333333333,41.6,16.2,28.03333333333333
41.13333333333333,49.46666666666667,36.1,12.766666666666667,22.666666666666668
41.766666666666666,45.833333333333336,35.56666666666666,8.799999999999999,18.066666666666666
43.9,50.06666666666667,38.93333333333333,6.366666666666667,16.96666666666667
42.8,46.833333333333336,40.86666666666667,15.8,25.3
42.233333333333334,45.63333333333333,39.86666666666667,15.166666666666666,20.366666666666667
44.1,46.766666666666666,41.13333333333333,15.566666666666666,26.03333333333333
43.300000000000004,45.93333333333333,40.63333333333333,7.666666666666667,13.6
45.233333333333334,50.46666666666667,41.833333333333336,7.5,15.366666666666667
43.23333333333333,48.63333333333333,40.699999999999996,16.733333333333334,25.7
46.13333333333333,51.46666666666667,41.833333333333336,7.8999999999999995,15.666666666666666
60.06666666666667,73.93333333333334,48.4,6.5,14.299999999999999
67.13333333333334,79.23333333333333,57.233333333333334,8.666666666666666,17.333333333333332
63.63333333333333,76.0,51.199999999999996,8.633333333333333,18.400000000000002
48.733333333333334,59.13333333333333,45.63333333333333,8.733333333333333,14.3
48.666666666666664,55.166666666666664,45.06666666666667,7.266666666666666,11.966666666666667
62.36666666666667,83.36666666666667,47.166666666666664,8.466666666666667,25.333333333333332
72.16666666666666,82.63333333333333,59.699999999999996,9.733333333333334,17.96666666666667
52.93333333333334,69.46666666666667,45.166666666666664,10.466666666666667,21.3
44.8,51.833333333333336,43.56666666666667,13.766666666666667,20.966666666666665
56.06666666666667,68.86666666666666,43.766666666666666,9.533333333333333,21.066666666666666
53.53333333333333,66.56666666666666,48.2,14.333333333333334,25.733333333333334
46.166666666666664,54.73333333333333,42.43333333333334,11.833333333333332,20.03333333333333
50.0,58.50000000000001,42.56666666666666,10.133333333333333,17.666666666666668
62.36666666666667,75.63333333333333,51.333333333333336,8.566666666666666,17.666666666666664
65.0,74.23333333333333,56.83333333333333,5.933333333333334,12.066666666666666
70.5,80.53333333333333,61.699999999999996,13.566666666666666,26.033333333333335
73.76666666666667,79.96666666666667,64.2,13.533333333333335,24.666666666666668
50.233333333333334,69.7,43.86666666666667,10.233333333333334,18.666666666666664
42.93333333333333,47.0,41.43333333333333,11.033333333333333,17.033333333333335
52.36666666666667,67.83333333333333,42.86666666666667,7.266666666666667,17.666666666666664
54.266666666666666,67.33333333333333,47.166666666666664,8.133333333333333,13.666666666666666
57.4,66.03333333333333,49.1,5.866666666666666,12.366666666666667
61.666666666666664,70.0,55.233333333333334,4.5,10.666666666666668
71.46666666666665,78.43333333333332,57.9,14.566666666666666,27.0
70.93333333333334,78.56666666666666,63.0,12.3,23.633333333333333
69.76666666666667,75.06666666666668,64.16666666666667,10.833333333333334,21.6
64.06666666666666,70.73333333333333,59.166666666666664,5.133333333333333,9.333333333333332
70.1,80.6,60.666666666666664,7.4,16.400000000000002
64.06666666666666,80.3,46.46666666666667,12.366666666666667,32.93333333333333
45.733333333333334,56.599999999999994,43.333333333333336,20.866666666666667,32.333333333333336
48.33333333333333,51.56666666666667,45.13333333333333,11.3,17.666666666666668
51.63333333333333,59.3,47.03333333333333,5.533333333333333,10.6
57.2,62.96666666666666,51.53333333333334,4.966666666666667,10.933333333333334
66.46666666666667,78.60000000000001,56.233333333333334,7.6000000000000005,14.3
59.5,76.53333333333335,50.83333333333333,10.533333333333333,20.066666666666666
53.333333333333336,60.36666666666667,50.06666666666666,10.233333333333333,17.599999999999998
63.36666666666667,79.33333333333333,51.4,9.133333333333333,19.3
72.4,83.06666666666666,67.13333333333334,9.0,15.666666666666666
69.46666666666667,84.33333333333333,60.699999999999996,6.6,11.633333333333333
78.5,90.13333333333334,64.36666666666666,9.9,16.700000000000003
61.56666666666667,76.4,57.3,6.1,20.033333333333335
59.46666666666667,69.33333333333334,52.86666666666667,6.433333333333334,13.666666666666666
58.9,72.96666666666667,52.9,6.633333333333333,13.266666666666666
73.53333333333333,82.89999999999999,64.63333333333334,5.733333333333333,10.6
73.76666666666667,81.73333333333333,67.4,6.033333333333333,15.666666666666668
62.5,75.26666666666667,57.266666666666666,10.033333333333333,16.3
57.266666666666666,61.800000000000004,54.7,4.966666666666667,8.666666666666666
69.8,80.53333333333335,57.96666666666667,6.233333333333333,12.966666666666665
56.33333333333333,71.93333333333334,53.63333333333333,13.099999999999998,18.966666666666665
60.56666666666666,78.89999999999999,53.03333333333333,7.133333333333333,15.366666666666667
71.9,82.96666666666667,62.4,6.133333333333334,11.666666666666666
77.03333333333333,82.76666666666667,69.5,8.4,24.366666666666667
71.93333333333334,83.66666666666666,64.56666666666666,8.233333333333333,14.7
67.76666666666667,76.8,61.53333333333334,4.266666666666667,10.366666666666667
69.16666666666667,76.93333333333334,62.766666666666666,5.233333333333333,9.666666666666666
60.86666666666667,68.0,58.36666666666667,9.666666666666668,16.633333333333333
61.233333333333334,66.9,58.833333333333336,10.566666666666666,18.333333333333332
64.8,71.53333333333333,58.56666666666667,5.033333333333333,10.966666666666667
66.2,71.53333333333335,62.266666666666666,3.8999999999999995,7.0
66.43333333333334,72.63333333333333,60.63333333333334,5.4,12.633333333333333
57.86666666666667,63.733333333333334,56.266666666666666,8.433333333333334,12.633333333333333
57.96666666666666,61.13333333333333,54.7,11.233333333333333,17.666666666666664
62.53333333333333,66.73333333333333,57.03333333333333,6.166666666666666,14.333333333333332
66.66666666666666,71.06666666666668,61.36666666666667,4.066666666666666,10.0
70.36666666666666,75.1,65.76666666666667,5.1,12.933333333333334
74.63333333333333,84.63333333333334,68.7,8.4,17.966666666666665
65.83333333333333,82.46666666666667,57.13333333333333,13.100000000000001,23.333333333333336
59.4,64.8,57.233333333333334,8.2,14.933333333333332
61.666666666666664,64.89999999999999,57.96666666666667,8.4,16.73333333333333
65.9,70.7,61.2,5.1000000000000005,10.299999999999999
68.83333333333333,73.03333333333333,63.33333333333333,4.699999999999999,9.333333333333334
68.19999999999999,72.4,64.86666666666666,3.7,6.666666666666667
74.5,84.45,67.25,6.55,11.55
74.45,85.35,66.1,6.949999999999999,13.5
63.25,72.8,59.8,9.8,15.05
65.8,75.3,60.35,5.0,10.45
80.13333333333334,91.3,66.93333333333334,6.866666666666666,12.7
77.66666666666667,88.76666666666667,69.86666666666667,7.666666666666666,16.333333333333332
76.63333333333333,82.76666666666667,71.23333333333333,5.2,11.666666666666668
75.53333333333333,85.16666666666666,67.76666666666667,5.233333333333333,12.0
72.66666666666667,83.76666666666667,67.76666666666667,8.266666666666666,14.299999999999999
71.1,75.06666666666666,66.06666666666666,4.633333333333334,8.666666666666666
72.8,76.76666666666667,68.36666666666667,4.2,8.299999999999999
77.2,83.96666666666667,69.76666666666667,6.666666666666667,18.299999999999997
78.1,85.49999999999999,72.56666666666666,7.333333333333334,11.966666666666667
72.3,79.16666666666667,69.2,3.4,7.0
74.36666666666666,79.16666666666667,70.1,4.6,11.333333333333334
76.39999999999999,81.83333333333333,72.03333333333333,5.0,12.366666666666667
80.13333333333334,86.8,74.13333333333333,6.233333333333334,14.666666666666668
80.7,87.33333333333333,71.56666666666666,8.966666666666667,13.0
79.63333333333334,86.6,70.76666666666667,8.466666666666667,17.366666666666667
77.56666666666666,86.0,67.93333333333334,7.833333333333334,16.96666666666667
81.03333333333333,90.66666666666666,70.9,10.366666666666667,24.0
75.13333333333334,87.33333333333334,65.13333333333334,9.966666666666667,25.966666666666665
74.3,81.26666666666667,66.06666666666666,6.266666666666667,12.7
72.5,78.85,66.75,4.9,9.4
72.5,75.83333333333333,69.96666666666665,8.433333333333334,12.700000000000001
72.73333333333333,77.53333333333333,67.7,8.133333333333333,18.3
75.03333333333333,80.73333333333333,69.03333333333333,7.8,14.333333333333334
71.13333333333334,78.13333333333334,68.9,3.9,9.0
73.36666666666666,76.76666666666667,69.96666666666667,5.466666666666667,11.966666666666667
72.3,74.36666666666666,69.26666666666667,7.666666666666667,13.966666666666667
70.16666666666666,73.7,68.23333333333333,5.6000000000000005,10.6
74.10000000000001,84.10000000000001,67.26666666666667,7.366666666666666,15.666666666666666
78.7,88.96666666666667,71.96666666666667,7.699999999999999,14.299999999999999
76.06666666666666,86.0,69.33333333333333,6.666666666666666,13.6
81.13333333333334,88.7,73.33333333333333,7.766666666666667,16.06666666666667
79.96666666666667,87.0,73.26666666666667,6.766666666666667,15.366666666666667
73.10000000000001,83.6,67.7,6.4,12.933333333333334
72.60000000000001,79.73333333333333,68.16666666666667,12.433333333333334,20.666666666666668
65.93333333333334,74.8,60.8,11.5,20.333333333333332
70.63333333333334,80.46666666666667,60.800000000000004,7.366666666666666,15.333333333333334
71.4,79.73333333333333,64.6,8.633333333333333,14.3
71.23333333333333,77.1,65.33333333333333,9.4,17.966666666666665
66.66666666666667,74.16666666666667,58.300000000000004,9.566666666666666,19.700000000000003
62.599999999999994,69.43333333333332,59.13333333333333,7.566666666666666,13.733333333333334
61.1,64.26666666666668,58.96666666666667,4.633333333333334,9.333333333333332
62.833333333333336,67.63333333333333,58.2,3.833333333333333,9.0
66.06666666666666,72.96666666666667,59.7,4.866666666666666,10.366666666666667
65.5,70.6,61.0,4.9,14.45
63.699999999999996,69.5,59.9,5.2,13.0
69.63333333333333,74.83333333333333,63.6,3.0999999999999996,6.699999999999999
77.60000000000001,87.06666666666666,68.80000000000001,6.833333333333333,16.633333333333333
82.1,88.9,73.33333333333334,7.466666666666668,13.666666666666668
82.26666666666667,90.16666666666667,74.63333333333334,6.433333333333333,12.7
70.7,82.96666666666667,67.76666666666667,5.366666666666666,10.3
73.5,83.23333333333333,69.3,6.6000000000000005,19.3
80.56666666666666,90.63333333333333,71.86666666666666,7.966666666666667,14.633333333333333
81.63333333333334,89.36666666666667,74.73333333333333,7.433333333333333,13.7
77.5,85.7,71.43333333333334,6.866666666666665,17.366666666666667
68.7,76.33333333333334,66.03333333333333,6.733333333333333,13.733333333333334
66.36666666666666,71.86666666666666,62.5,4.6000000000000005,13.666666666666666
63.333333333333336,68.33333333333333,61.03333333333334,7.700000000000001,20.333333333333332
58.06666666666667,64.16666666666667,53.03333333333334,14.333333333333332,20.366666666666667
59.86666666666667,68.6,51.66666666666667,7.566666666666666,14.066666666666668
66.80000000000001,80.46666666666667,56.13333333333333,10.066666666666666,20.366666666666667
72.76666666666667,81.63333333333333,62.03333333333333,11.799999999999999,20.366666666666667
72.86666666666667,82.03333333333333,63.13333333333333,9.7,20.966666666666665
74.26666666666667,83.86666666666667,65.3,10.866666666666665,18.233333333333334
72.13333333333334,81.73333333333333,65.96666666666667,8.1,16.633333333333333
64.46666666666667,71.53333333333333,58.46666666666667,9.166666666666668,22.0
61.766666666666666,67.3,56.2,4.2,10.0
63.266666666666666,67.16666666666667,57.666666666666664,5.866666666666667,9.666666666666666
65.0,71.6,58.56666666666667,5.033333333333334,9.966666666666667
66.2,71.0,60.13333333333333,3.1666666666666665,8.266666666666667
66.33333333333333,69.86666666666667,62.56666666666667,5.433333333333334,9.966666666666667
66.39999999999999,68.66666666666667,64.23333333333333,7.966666666666667,15.666666666666666
66.46666666666667,69.36666666666666,62.3,7.966666666666667,12.933333333333334
67.36666666666666,68.83333333333333,65.0,6.866666666666666,11.966666666666665
69.10000000000001,74.53333333333333,65.26666666666667,5.5,8.700000000000001
65.56666666666666,72.2,60.06666666666667,13.566666666666666,30.3
58.4,64.33333333333333,56.6,17.400000000000002,28.7
56.36666666666666,59.766666666666666,54.6,20.133333333333333,26.033333333333335
55.9,59.6,53.13333333333333,20.466666666666665,31.03333333333333
52.36666666666667,58.833333333333336,46.266666666666666,24.63333333333333,32.36666666666667
52.1,56.3,49.33333333333333,15.066666666666666,30.333333333333332
56.766666666666666,57.800000000000004,53.96666666666667,7.6,15.366666666666667
58.300000000000004,61.6,56.199999999999996,5.866666666666666,10.7
59.7,64.76666666666667,56.9,7.066666666666666,13.433333333333334
63.733333333333334,76.23333333333333,56.0,8.366666666666667,14.299999999999999
60.666666666666664,74.60000000000001,55.36666666666667,12.5,20.96666666666667
56.86666666666667,65.3,49.0,7.6,14.033333333333333
62.46666666666667,77.36666666666667,53.0,10.2,21.7
67.56666666666668,75.6,59.266666666666666,12.466666666666667,20.333333333333332
56.166666666666664,69.03333333333333,51.06666666666667,10.533333333333333,18.666666666666668
52.9,61.233333333333334,46.4,6.666666666666666,13.333333333333332
57.53333333333333,67.96666666666667,49.7,7.466666666666667,18.0
51.266666666666666,62.599999999999994,45.53333333333333,9.466666666666667,18.400000000000002
44.3,52.166666666666664,38.06666666666666,10.366666666666667,17.066666666666666
46.96666666666667,53.93333333333333,38.3,6.300000000000001,10.633333333333333
56.7,72.06666666666668,45.8,14.2,24.666666666666664
64.10000000000001,75.06666666666668,53.833333333333336,12.4,21.700000000000003
65.4,75.16666666666667,57.33333333333333,11.066666666666666,17.333333333333332
59.96666666666666,73.39999999999999,54.53333333333333,8.566666666666666,12.7
55.7,61.333333333333336,52.833333333333336,12.833333333333334,21.333333333333336
63.0,66.80000000000001,55.06666666666666,12.133333333333335,21.0
52.43333333333334,60.06666666666667,45.7,7.2,15.700000000000001
53.733333333333334,57.333333333333336,48.36666666666666,8.1,14.0
54.733333333333334,57.03333333333333,51.8,14.433333333333334,22.76666666666667
53.766666666666666,56.9,49.699999999999996,14.733333333333334,26.366666666666667
41.733333333333334,49.96666666666667,38.0,13.733333333333333,24.7
47.93333333333333,55.56666666666666,39.13333333333333,7.066666666666666,12.966666666666665
48.2,53.83333333333333,44.266666666666666,10.6,19.3
54.06666666666666,64.4,46.03333333333333,8.5,14.633333333333333
59.9,72.36666666666666,48.93333333333333,11.233333333333333,19.666666666666668
60.13333333333333,69.53333333333333,53.13333333333334,7.233333333333333,14.366666666666667
61.333333333333336,72.03333333333333,52.333333333333336,7.533333333333333,15.666666666666666
65.33333333333333,70.8,58.833333333333336,11.633333333333335,25.333333333333332
55.95,68.0,46.5,17.9,35.55
48.266666666666666,56.699999999999996,41.833333333333336,9.6,18.3
47.266666666666666,53.06666666666667,41.9,6.2333333333333325,10.666666666666668
46.93333333333333,52.46666666666667,40.46666666666667,5.433333333333334,10.0
49.1,52.699999999999996,42.199999999999996,5.3999999999999995,9.333333333333334
51.96666666666667,62.13333333333333,44.53333333333334,10.166666666666666,19.7
49.93333333333334,60.36666666666667,44.0,18.233333333333334,32.4
42.766666666666666,50.36666666666667,37.333333333333336,15.5,24.96666666666667
42.833333333333336,56.93333333333333,33.4,9.066666666666666,19.7
54.666666666666664,64.7,43.233333333333334,8.7,14.633333333333333
53.7,61.03333333333334,48.53333333333333,10.833333333333332,17.966666666666665
51.43333333333333,57.666666666666664,47.33333333333333,15.366666666666665,21.966666666666665
58.8,62.166666666666664,53.23333333333333,19.46666666666667,31.033333333333335
46.333333333333336,57.766666666666666,41.53333333333334,14.666666666666668,26.033333333333335
38.56666666666667,44.43333333333333,34.199999999999996,8.366666666666667,15.333333333333334
35.03333333333333,41.03333333333334,29.066666666666666,14.866666666666667,27.633333333333333
22.5,31.03333333333333,15.2,10.166666666666666,20.400000000000002
31.066666666666666,40.33333333333333,21.2,13.2,21.666666666666668
36.333333333333336,44.900000000000006,29.166666666666668,8.766666666666666,15.7
45.13333333333333,52.233333333333334,38.266666666666666,14.100000000000001,23.6
54.03333333333333,61.13333333333333,46.73333333333333,16.53333333333333,26.7
46.8,60.13333333333333,38.333333333333336,22.93333333333333,36.666666666666664
38.300000000000004,45.266666666666666,36.46666666666667,18.733333333333334,27.733333333333334
37.666666666666664,40.3,33.36666666666667,10.733333333333333,18.3
40.9,45.56666666666667,37.233333333333334,13.166666666666668,18.966666666666665
42.93333333333333,45.96666666666667,39.86666666666667,12.333333333333332,25.0
36.46666666666666,42.46666666666667,31.099999999999998,9.066666666666666,17.333333333333332
34.13333333333334,37.199999999999996,31.566666666666666,9.6,18.0
37.166666666666664,45.96666666666667,32.86666666666667,9.3,17.700000000000003
36.35,44.95,30.25,11.3,19.55
40.733333333333334,48.06666666666667,34.43333333333334,7.233333333333333,12.333333333333332
38.63333333333334,46.166666666666664,34.03333333333333,5.666666666666666,13.700000000000001
40.766666666666666,45.733333333333334,36.46666666666667,11.8,20.3
47.833333333333336,53.833333333333336,42.36666666666667,9.666666666666666,17.03333333333333
